Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	35405720	0.016010	40.392834
chr22	35406098	0.016010	40.392840
chr22	35406496	0.016009	40.392846
chr22	35407682	0.025302	40.392865
chr22	35408180	0.021701	40.392878
chr22	35408308	0.084429	40.392881
chr22	35408367	0.166498	40.392886
chr22	35408536	0.236673	40.392914
chr22	35410466	0.164623	40.393371
chr22	35410604	0.098394	40.393393
chr22	35410690	0.058190	40.393402
chr22	35410771	0.038833	40.393407
chr22	35410793	0.026296	40.393407
chr22	35410971	0.028957	40.393412
chr22	35411312	0.037759	40.393422
chr22	35411441	0.053078	40.393427
chr22	35411480	0.070452	40.393429
chr22	35411869	0.343384	40.393456
chr22	35411883	0.723309	40.393461
chr22	35412524	0.518399	40.393925
chr22	35412768	0.221741	40.394051
chr22	35412833	0.121949	40.394066
chr22	35413107	0.251238	40.394099
chr22	35413447	0.141893	40.394184
chr22	35413562	0.114381	40.394201
chr22	35414017	0.112057	40.394253
chr22	35414143	0.111314	40.394267
chr22	35414375	0.111318	40.394293
chr22	35414540	0.111822	40.394311
chr22	35414684	0.111794	40.394327
chr22	35414995	0.111783	40.394362
chr22	35416461	0.112131	40.394526
chr22	35417053	0.122121	40.394592
chr22	35417148	0.166597	40.394604
chr22	35417337	0.565603	40.394635
chr22	35419122	0.567651	40.395645
chr22	35419169	0.996473	40.395672
chr22	35419788	0.937817	40.396288
chr22	35420374	0.270576	40.396838
chr22	35420559	0.130644	40.396888
chr22	35424740	0.130629	40.397434
chr22	35427427	0.130666	40.397785
chr22	35427571	0.143017	40.397804
chr22	35427898	0.144296	40.397851
chr22	35428178	0.187709	40.397891
chr22	35428184	0.187126	40.397892
chr22	35428561	0.254975	40.397963
chr22	35429021	0.323737	40.398080
chr22	35429657	0.327714	40.398286
chr22	35429941	0.332130	40.398379
chr22	35429977	0.337093	40.398391
chr22	35430624	0.516598	40.398609
chr22	35431010	0.560608	40.398809
chr22	35432486	0.593078	40.399636
chr22	35432900	0.593272	40.399882
chr22	35433821	0.684898	40.400428
chr22	35434521	1.075349	40.400907
chr22	35434530	1.533999	40.400917
chr22	35435022	3.054452	40.401672
chr22	35435036	3.755095	40.401715
chr22	35435173	3.388146	40.402229
chr22	35435220	2.610165	40.402388
chr22	35435221	1.828614	40.402391
chr22	35435607	1.942774	40.403097
chr22	35435729	1.960016	40.403334
chr22	35435750	1.700779	40.403375
chr22	35435980	1.275841	40.403766
chr22	35436049	0.400094	40.403854
chr22	35437803	0.398474	40.404556
chr22	35437824	0.397321	40.404564
chr22	35438696	0.399091	40.404911
chr22	35438771	0.399664	40.404941
chr22	35439418	0.493995	40.405199
chr22	35439450	0.606330	40.405215
chr22	35439506	0.762009	40.405249
chr22	35439794	2.666728	40.405469
chr22	35440037	2.359052	40.406117
chr22	35440082	2.439749	40.406223
chr22	35440221	2.767727	40.406562
chr22	35440289	3.168958	40.406750
chr22	35440708	3.140131	40.408078
chr22	35441504	3.039022	40.410577
chr22	35441736	1.863553	40.411282
chr22	35441894	1.026287	40.411577
chr22	35442268	0.782404	40.411961
chr22	35442750	0.878030	40.412338
chr22	35442999	0.808965	40.412556
chr22	35443028	0.726879	40.412580
chr22	35443294	0.689966	40.412773
chr22	35443638	0.371009	40.413011
chr22	35444010	0.248971	40.413149
chr22	35446992	0.241999	40.413891
chr22	35447082	0.232944	40.413913
chr22	35448397	0.245508	40.414219
chr22	35448784	0.490548	40.414314
chr22	35450304	0.791976	40.415060
chr22	35450940	0.729317	40.415563
chr22	35451234	0.551086	40.415778
chr22	35451639	0.372728	40.416001
chr22	35451839	0.363554	40.416076
chr22	35451952	0.417792	40.416117
chr22	35452232	0.452215	40.416234
chr22	35453263	0.443012	40.416700
chr22	35454748	1.766154	40.417358
chr22	35455151	2.980688	40.418070
chr22	35456303	0.261036	40.421503
chr22	35456920	0.185086	40.421664
chr22	35457845	0.193653	40.421836
chr22	35458222	0.378887	40.421909
chr22	35458288	1.545808	40.421934
chr22	35458856	0.152001	40.422812
chr22	35460650	1.241525	40.423084
chr22	35461277	0.102853	40.423863
chr22	35461338	0.030503	40.423869
chr22	35461383	0.030337	40.423870
chr22	35461489	0.030337	40.423874
chr22	35461530	0.029346	40.423875
chr22	35462649	0.029346	40.423908
chr22	35463162	0.029639	40.423923
chr22	35463179	0.029805	40.423923
chr22	35463249	0.029805	40.423925
chr22	35463994	0.085814	40.423948
chr22	35464973	0.054699	40.424032
chr22	35465085	0.042501	40.424038
chr22	35465155	0.038658	40.424041
chr22	35465727	0.059923	40.424063
chr22	35465775	0.085881	40.424066
chr22	35465951	0.095020	40.424081
chr22	35466264	0.116022	40.424111
chr22	35466429	0.122855	40.424130
chr22	35466485	0.127660	40.424137
chr22	35466564	0.167017	40.424147
chr22	35466665	0.114805	40.424163
chr22	35466764	0.114994	40.424175
chr22	35467199	1.189011	40.424225
chr22	35467851	1.047402	40.425000
chr22	35468044	0.080069	40.425202
chr22	35468177	2.226835	40.425213
chr22	35468380	0.012672	40.425665
chr22	35468489	0.008887	40.425666
chr22	35468539	0.008868	40.425667
chr22	35468631	0.008872	40.425668
chr22	35468720	0.008838	40.425668
chr22	35468730	0.008799	40.425668
chr22	35468879	0.008799	40.425670
chr22	35469757	0.008799	40.425678
chr22	35469762	0.008780	40.425678
chr22	35469876	0.008776	40.425679
chr22	35469948	0.008776	40.425679
chr22	35470122	0.008776	40.425681
chr22	35470152	0.008773	40.425681
chr22	35470250	0.008638	40.425682
chr22	35470297	0.008641	40.425682
chr22	35470386	0.008781	40.425683
chr22	35470540	0.009042	40.425684
chr22	35470700	0.009042	40.425686
chr22	35471028	0.016299	40.425689
chr22	35471334	0.016135	40.425694
chr22	35471499	6.176444	40.425696
chr22	35471860	0.564850	40.427926
chr22	35471906	0.038428	40.427952
chr22	35471972	0.024779	40.427955
chr22	35472234	0.024596	40.427961
chr22	35472273	0.024552	40.427962
chr22	35472593	0.024556	40.427970
chr22	35472736	0.024595	40.427973
chr22	35473178	0.024595	40.427984
chr22	35473775	0.024607	40.427999
chr22	35473796	0.024622	40.428000
chr22	35473880	0.024733	40.428002
chr22	35474058	0.024814	40.428006
chr22	35474222	0.024991	40.428010
chr22	35474507	0.027489	40.428017
chr22	35474790	0.039824	40.428025
chr22	35475240	0.089527	40.428043
chr22	35475363	0.148718	40.428054
chr22	35475635	0.210033	40.428094
chr22	35475689	0.266067	40.428106
chr22	35476690	0.266544	40.428372
chr22	35476963	0.266708	40.428445
chr22	35477265	0.266033	40.428525
chr22	35477747	0.247220	40.428654
chr22	35478486	0.204412	40.428836
chr22	35478529	0.205180	40.428845
chr22	35478858	0.185176	40.428913
chr22	35479094	0.242567	40.428956
chr22	35479118	0.431626	40.428962
chr22	35479380	1.808891	40.429075
chr22	35479534	0.858294	40.429354
chr22	35479546	0.287633	40.429364
chr22	35479597	0.226646	40.429379
chr22	35479975	0.229894	40.429464
chr22	35480012	0.232344	40.429473
chr22	35480046	0.230908	40.429481
chr22	35480467	0.179614	40.429578
chr22	35480717	0.179614	40.429623
chr22	35480892	0.133828	40.429654
chr22	35481776	0.137896	40.429773
chr22	35482744	0.133660	40.429906
chr22	35483669	0.136703	40.430030
chr22	35483713	0.137014	40.430036
chr22	35484455	0.203904	40.430137
chr22	35486587	0.288637	40.430572
chr22	35486756	0.394633	40.430621
chr22	35488219	0.396253	40.431198
chr22	35488632	0.413953	40.431362
chr22	35488678	0.411213	40.431381
chr22	35488703	0.410493	40.431391
chr22	35488820	0.451745	40.431439
chr22	35489399	0.387447	40.431701
chr22	35490009	0.360055	40.431937
chr22	35490838	0.304869	40.432236
chr22	35490925	0.278090	40.432262
chr22	35491297	0.276731	40.432366
chr22	35491969	0.088389	40.432552
chr22	35492313	0.088158	40.432582
chr22	35492354	0.088122	40.432586
chr22	35493270	0.091867	40.432666
chr22	35493367	0.094994	40.432675
chr22	35493451	0.098769	40.432683
chr22	35494101	0.114467	40.432747
chr22	35495308	0.183844	40.432886
chr22	35495806	0.348420	40.432977
chr22	35495812	0.520809	40.432979
chr22	35498865	0.420032	40.434569
chr22	35498878	0.299319	40.434575
chr22	35498934	0.222077	40.434592
chr22	35499110	0.129658	40.434631
chr22	35499256	0.100815	40.434650
chr22	35499604	0.095248	40.434685
chr22	35500518	0.094961	40.434772
chr22	35501281	0.099040	40.434844
chr22	35501775	0.157167	40.434893
chr22	35501905	0.419861	40.434913
chr22	35502070	0.736137	40.434983
chr22	35502551	0.377890	40.435337
chr22	35502640	0.133521	40.435370
chr22	35503072	0.109828	40.435428
chr22	35503354	0.108798	40.435459
chr22	35503409	0.109520	40.435465
chr22	35505610	1.309511	40.435706
chr22	35505647	2.644386	40.435755
chr22	35505781	4.621663	40.436109
chr22	35506061	4.617993	40.437403
chr22	35506284	4.288160	40.438433
chr22	35506426	4.097366	40.439042
chr22	35508060	4.052709	40.445737
chr22	35509388	3.674323	40.451119
chr22	35509680	2.668681	40.452192
chr22	35510991	0.632207	40.455690
chr22	35512633	0.678379	40.456728
chr22	35513741	0.688457	40.457480
chr22	35513757	0.696327	40.457491
chr22	35513951	0.687517	40.457626
chr22	35514126	0.688967	40.457747
chr22	35514293	0.687631	40.457862
chr22	35514825	0.670479	40.458227
chr22	35514890	0.651599	40.458271
chr22	35515265	0.651254	40.458515
chr22	35515407	0.674731	40.458608
chr22	35515997	0.629026	40.459006
chr22	35516556	0.489590	40.459358
chr22	35516731	0.441383	40.459443
chr22	35517175	0.462803	40.459639
chr22	35517633	0.271413	40.459851
chr22	35517673	0.079548	40.459862
chr22	35518839	0.074674	40.459955
chr22	35518889	0.070865	40.459958
chr22	35518950	0.065784	40.459963
chr22	35518987	0.061073	40.459965
chr22	35519512	0.062432	40.459997
chr22	35519725	0.065866	40.460011
chr22	35519850	0.072640	40.460019
chr22	35520076	0.084634	40.460035
chr22	35522842	0.125648	40.460269
chr22	35523373	0.068835	40.460336
chr22	35526206	0.068515	40.460531
chr22	35526465	0.080276	40.460549
chr22	35526478	0.105662	40.460550
chr22	35526571	1.045299	40.460560
chr22	35526635	4.859958	40.460627
chr22	35526793	4.986306	40.461394
chr22	35527074	0.457998	40.462796
chr22	35528111	0.568363	40.463271
chr22	35528206	13.281874	40.463325
chr22	35528463	13.291900	40.466738
chr22	35528502	13.888100	40.467256
chr22	35529024	18.481823	40.474506
chr22	35529141	18.663380	40.476668
chr22	35529556	19.037799	40.484414
chr22	35529625	20.372355	40.485727
chr22	35530483	20.358594	40.503207
chr22	35531009	20.281500	40.513915
chr22	35531394	13.133778	40.521724
chr22	35531698	20.722347	40.525716
chr22	35531738	21.465636	40.526545
chr22	35531757	29.416352	40.526953
chr22	35532059	30.061083	40.535837
chr22	35532147	30.098113	40.538482
chr22	35532660	28.087483	40.553923
chr22	35532734	2.155849	40.556001
chr22	35532740	0.698442	40.556014
chr22	35532929	0.692984	40.556146
chr22	35533126	0.648732	40.556283
chr22	35533408	0.547214	40.556465
chr22	35533620	0.626377	40.556581
chr22	35534130	0.509760	40.556901
chr22	35534221	0.385409	40.556947
chr22	35534650	0.378657	40.557113
chr22	35534933	0.357599	40.557220
chr22	35536052	0.358414	40.557620
chr22	35536380	0.331695	40.557738
chr22	35536516	0.306492	40.557783
chr22	35536912	0.306950	40.557904
chr22	35537036	0.295182	40.557942
chr22	35538349	0.295456	40.558330
chr22	35538581	0.295670	40.558398
chr22	35538698	0.295444	40.558433
chr22	35538902	0.297549	40.558493
chr22	35539008	0.300148	40.558525
chr22	35539430	0.456598	40.558651
chr22	35539717	0.962207	40.558782
chr22	35539814	1.811680	40.558876
chr22	35539897	2.513342	40.559026
chr22	35539930	3.260734	40.559109
chr22	35539939	4.076205	40.559138
chr22	35540147	4.600673	40.559986
chr22	35540218	5.250313	40.560313
chr22	35540423	5.014174	40.561389
chr22	35540522	3.655392	40.561886
chr22	35540650	3.297214	40.562353
chr22	35540651	3.089030	40.562357
chr22	35540722	2.250159	40.562576
chr22	35541191	0.825284	40.563631
chr22	35541757	0.804662	40.564098
chr22	35541771	0.097695	40.564110
chr22	35541927	0.037449	40.564125
chr22	35542210	0.037308	40.564136
chr22	35542528	0.037276	40.564147
chr22	35542733	0.037335	40.564155
chr22	35543045	1.362993	40.564167
chr22	35543391	0.411879	40.564638
chr22	35543407	0.022487	40.564645
chr22	35543742	1.391646	40.564652
chr22	35544136	0.012337	40.565201
chr22	35544140	0.012337	40.565201
chr22	35544350	0.008622	40.565203
chr22	35544685	0.008460	40.565206
chr22	35544702	0.008428	40.565206
chr22	35544775	0.008426	40.565207
chr22	35544802	0.008426	40.565207
chr22	35544939	0.008427	40.565208
chr22	35545092	0.008424	40.565210
chr22	35545301	0.008400	40.565211
chr22	35545550	0.008400	40.565214
chr22	35545618	0.008400	40.565214
chr22	35545811	0.008400	40.565216
chr22	35545915	0.008400	40.565217
chr22	35547623	0.008400	40.565231
chr22	35549193	0.008400	40.565244
chr22	35550231	0.145256	40.565253
chr22	35554311	0.113639	40.565846
chr22	35554582	1.608924	40.565876
chr22	35555524	1.608539	40.567392
chr22	35556167	1.403485	40.568426
chr22	35557578	0.596750	40.570407
chr22	35557708	0.309175	40.570484
chr22	35557844	0.054783	40.570526
chr22	35558112	0.044249	40.570541
chr22	35558414	0.043506	40.570554
chr22	35558827	0.043533	40.570572
chr22	35559579	0.043585	40.570605
chr22	35559695	0.043616	40.570610
chr22	35559745	0.043656	40.570612
chr22	35560258	0.043718	40.570635
chr22	35560386	0.043795	40.570640
chr22	35560448	0.043895	40.570643
chr22	35561396	0.043895	40.570684
chr22	35567413	0.043804	40.570949
chr22	35567715	0.043631	40.570962
chr22	35568075	0.043416	40.570978
chr22	35568399	0.043308	40.570992
chr22	35568672	0.043246	40.571003
chr22	35569422	0.043230	40.571036
chr22	35569619	0.043239	40.571044
chr22	35569690	0.373373	40.571047
chr22	35570008	0.373625	40.571166
chr22	35570816	0.379522	40.571468
chr22	35571393	0.056841	40.571687
chr22	35571497	0.060427	40.571693
chr22	35571904	0.055831	40.571718
chr22	35572437	0.065746	40.571747
chr22	35572598	0.090725	40.571758
chr22	35572692	0.087969	40.571766
chr22	35573334	0.111396	40.571823
chr22	35573370	0.162372	40.571827
chr22	35573466	0.640095	40.571842
chr22	35573856	0.509866	40.572092
chr22	35573871	0.378836	40.572100
chr22	35573943	0.341301	40.572127
chr22	35573948	0.312272	40.572129
chr22	35573975	0.293757	40.572137
chr22	35574051	0.292932	40.572160
chr22	35574163	0.297456	40.572192
chr22	35574275	0.308497	40.572226
chr22	35574374	0.308497	40.572256
chr22	35574695	0.308497	40.572355
chr22	35575648	0.096935	40.572649
chr22	35575836	0.004009	40.572667
chr22	35576041	0.001712	40.572668
chr22	35576324	0.001712	40.572669
chr22	35576731	0.001712	40.572669
chr22	35577117	0.001711	40.572670
chr22	35578415	0.001711	40.572672
chr22	35579140	0.001711	40.572674
chr22	35579346	0.001711	40.572674
chr22	35580096	0.001711	40.572675
chr22	35580597	0.001711	40.572676
chr22	35581040	0.001711	40.572677
chr22	35581181	0.001711	40.572677
chr22	35581399	0.001711	40.572677
chr22	35581486	0.001711	40.572678
chr22	35583907	0.001711	40.572682
chr22	35584112	0.001711	40.572682
chr22	35584338	0.001711	40.572682
chr22	35585990	0.001711	40.572685
chr22	35587480	0.001931	40.572688
chr22	35588600	0.058788	40.572690
chr22	35588844	0.154292	40.572704
chr22	35590706	0.221769	40.572992
chr22	35590814	0.154608	40.573016
chr22	35591035	0.141745	40.573050
chr22	35592615	0.111515	40.573274
chr22	35592689	0.086637	40.573282
chr22	35593514	0.082280	40.573353
chr22	35594383	0.077242	40.573425
chr22	35594449	0.070839	40.573430
chr22	35595331	0.071857	40.573492
chr22	35595528	0.148805	40.573507
chr22	35595720	0.093687	40.573535
chr22	35596113	0.085971	40.573572
chr22	35596150	3.487661	40.573575
chr22	35596232	3.411826	40.573861
chr22	35596311	0.032779	40.574131
chr22	35596336	0.027732	40.574132
chr22	35598379	0.031026	40.574188
chr22	35598975	0.040548	40.574207
chr22	35598993	0.052123	40.574207
chr22	35599183	0.042353	40.574217
chr22	35599192	0.035435	40.574218
chr22	35599217	0.020768	40.574219
chr22	35599402	0.017942	40.574222
chr22	35599411	0.017942	40.574223
chr22	35599534	0.016574	40.574225
chr22	35599782	0.015736	40.574229
chr22	35600241	0.015358	40.574236
chr22	35600761	0.015286	40.574244
chr22	35601359	0.015221	40.574253
chr22	35601455	0.015221	40.574255
chr22	35601838	0.015221	40.574261
chr22	35602582	0.015221	40.574272
chr22	35602898	0.016853	40.574277
chr22	35602962	0.018439	40.574278
chr22	35603022	0.018743	40.574279
chr22	35603362	0.077447	40.574285
chr22	35603593	0.157445	40.574303
chr22	35603796	0.227864	40.574335
chr22	35604173	0.415642	40.574421
chr22	35604502	0.773565	40.574558
chr22	35606015	0.637801	40.575728
chr22	35606111	0.150234	40.575789
chr22	35606392	0.244699	40.575832
chr22	35606496	0.351740	40.575857
chr22	35606577	0.351737	40.575886
chr22	35607605	0.538935	40.576247
chr22	35608169	0.301883	40.576551
chr22	35608212	0.018294	40.576564
chr22	35608217	0.018294	40.576564
chr22	35608585	0.014618	40.576571
chr22	35609039	0.014618	40.576578
chr22	35610161	0.014603	40.576594
chr22	35610820	0.014603	40.576604
chr22	35611695	0.014619	40.576616
chr22	35612238	0.014632	40.576624
chr22	35612297	0.014668	40.576625
chr22	35612568	0.014887	40.576629
chr22	35613016	0.016105	40.576636
chr22	35613921	0.077842	40.576650
chr22	35614478	1.379574	40.576694
chr22	35614938	1.377633	40.577328
chr22	35615960	1.010514	40.578736
chr22	35616051	1.024435	40.578828
chr22	35616210	1.027046	40.578991
chr22	35616729	0.118430	40.579524
chr22	35618305	0.107554	40.579711
chr22	35620030	0.342548	40.579896
chr22	35622289	0.349356	40.580670
chr22	35622616	0.359699	40.580784
chr22	35624301	0.581898	40.581390
chr22	35626222	1.031537	40.582508
chr22	35627919	0.507855	40.584259
chr22	35628055	0.320949	40.584328
chr22	35629782	0.375737	40.584882
chr22	35631361	0.530531	40.585475
chr22	35631544	0.603086	40.585573
chr22	35631590	0.667687	40.585600
chr22	35634803	4.573545	40.587746
chr22	35638115	4.549920	40.602893
chr22	35638179	4.566400	40.603184
chr22	35638301	2.905240	40.603741
chr22	35640943	0.106617	40.611417
chr22	35641692	0.103760	40.611497
chr22	35646478	0.207256	40.611994
chr22	35646861	0.006173	40.612073
chr22	35647722	0.004742	40.612078
chr22	35652241	0.393439	40.612100
chr22	35654133	0.040107	40.612844
chr22	35654635	0.211924	40.612864
chr22	35654943	0.145703	40.612929
chr22	35656240	0.109174	40.613118
chr22	35657942	0.109061	40.613304
chr22	35658022	0.066428	40.613313
chr22	35658225	0.000604	40.613326
chr22	35660875	0.000604	40.613328
chr22	35663523	0.000604	40.613330
chr22	35664327	0.000605	40.613330
chr22	35664941	0.000605	40.613331
chr22	35667975	0.000605	40.613332
chr22	35668052	0.000605	40.613332
chr22	35669441	0.000605	40.613333
chr22	35669557	0.000605	40.613333
chr22	35669795	0.000605	40.613333
chr22	35669809	0.000605	40.613333
chr22	35670737	0.000605	40.613334
chr22	35672183	0.000605	40.613335
chr22	35672512	0.000609	40.613335
chr22	35672843	0.879148	40.613335
chr22	35675482	0.034872	40.615655
chr22	35675537	0.000626	40.615657
chr22	35676151	0.000618	40.615658
chr22	35677701	0.000618	40.615659
chr22	35679411	0.000618	40.615660
chr22	35679951	0.000618	40.615660
chr22	35680095	0.000618	40.615660
chr22	35681893	0.000618	40.615661
chr22	35682444	0.000618	40.615662
chr22	35683055	0.000618	40.615662
chr22	35683238	0.000618	40.615662
chr22	35684059	0.000618	40.615663
chr22	35684533	0.000618	40.615663
chr22	35686183	0.000618	40.615664
chr22	35688498	0.000618	40.615665
chr22	35688623	0.000618	40.615665
chr22	35690179	0.001491	40.615666
chr22	35690183	0.002153	40.615666
chr22	35690532	0.159917	40.615667
chr22	35691106	0.159917	40.615759
chr22	35694209	0.048008	40.616255
chr22	35694295	0.001337	40.616259
chr22	35694893	0.001337	40.616260
chr22	35695802	0.001337	40.616261
chr22	35696077	0.001337	40.616262
chr22	35697392	0.001337	40.616263
chr22	35697612	0.001338	40.616264
chr22	35698491	0.001338	40.616265
chr22	35699045	0.001338	40.616266
chr22	35699453	0.001502	40.616266
chr22	35699883	0.011093	40.616267
chr22	35700255	0.456529	40.616271
chr22	35702068	0.586611	40.617099
chr22	35703128	0.507547	40.617720
chr22	35703281	0.787965	40.617798
chr22	35703551	0.754549	40.618011
chr22	35704612	0.126450	40.618811
chr22	35705942	0.086065	40.618980
chr22	35707236	0.090031	40.619091
chr22	35708799	0.090493	40.619232
chr22	35709765	0.090075	40.619319
chr22	35711098	0.089925	40.619439
chr22	35711543	0.089508	40.619479
chr22	35712132	0.089066	40.619532
chr22	35712177	0.088220	40.619536
chr22	35712491	0.087927	40.619564
chr22	35712553	0.087177	40.619569
chr22	35714753	0.088185	40.619761
chr22	35715809	0.088215	40.619854
chr22	35715850	1.500031	40.619858
chr22	35715957	1.500037	40.620018
chr22	35716594	1.177846	40.620974
chr22	35717246	1.373344	40.621742
chr22	35717835	3.558743	40.622550
chr22	35721850	3.442327	40.636839
chr22	35722011	1.433099	40.637393
chr22	35722126	1.301235	40.637558
chr22	35723718	1.075355	40.639629
chr22	35723831	0.980839	40.639751
chr22	35724264	0.959300	40.640176
chr22	35724286	0.924827	40.640197
chr22	35724659	0.905256	40.640542
chr22	35724815	0.890669	40.640683
chr22	35725727	0.888082	40.641495
chr22	35727976	0.967346	40.643492
chr22	35728466	1.052077	40.643966
chr22	35729581	1.505554	40.645140
chr22	35729721	2.655607	40.645350
chr22	35730085	2.767687	40.646317
chr22	35731175	2.762839	40.649334
chr22	35731245	2.747570	40.649527
chr22	35732904	2.764393	40.654085
chr22	35733336	2.436170	40.655280
chr22	35733654	1.885495	40.656054
chr22	35733708	1.363400	40.656156
chr22	35736023	0.788801	40.659312
chr22	35737214	0.718857	40.660252
chr22	35737461	0.677457	40.660429
chr22	35738488	0.650572	40.661125
chr22	35741171	0.851703	40.662871
chr22	35741820	0.737278	40.663423
chr22	35741863	0.614940	40.663455
chr22	35742524	0.606405	40.663862
chr22	35742925	0.601586	40.664105
chr22	35744472	0.601527	40.665035
chr22	35745036	0.601499	40.665375
chr22	35745096	0.601277	40.665411
chr22	35745196	0.601017	40.665471
chr22	35745524	0.601010	40.665668
chr22	35746057	0.600218	40.665988
chr22	35746742	0.600209	40.666399
chr22	35747500	0.597654	40.666854
chr22	35748208	0.596061	40.667278
chr22	35749138	0.763728	40.667832
chr22	35749400	0.997190	40.668032
chr22	35750980	0.996759	40.669608
chr22	35753187	0.993867	40.671807
chr22	35753497	0.993396	40.672115
chr22	35754112	0.982868	40.672726
chr22	35754413	0.978983	40.673022
chr22	35754880	1.709224	40.673479
chr22	35755501	19.519980	40.674541
chr22	35755917	19.533835	40.682661
chr22	35756009	19.595921	40.684458
chr22	35756906	19.446676	40.702036
chr22	35757339	0.841189	40.710456
chr22	35758467	0.809948	40.711405
chr22	35761650	0.976071	40.713983
chr22	35764919	0.923127	40.717174
chr22	35766930	0.368968	40.719030
chr22	35768057	0.497749	40.719446
chr22	35768063	0.615735	40.719449
chr22	35769966	1.023749	40.720621
chr22	35772291	1.169195	40.723001
chr22	35776672	0.459827	40.728123
chr22	35777185	0.350188	40.728359
chr22	35777618	0.340537	40.728511
chr22	35778278	0.340899	40.728736
chr22	35778961	0.342919	40.728969
chr22	35779568	0.346001	40.729177
chr22	35779635	0.346331	40.729200
chr22	35779844	0.348080	40.729272
chr22	35781207	0.344388	40.729747
chr22	35781214	0.344696	40.729749
chr22	35782513	0.341047	40.730197
chr22	35783413	0.339823	40.730504
chr22	35783617	0.338414	40.730573
chr22	35786873	0.337254	40.731675
chr22	35787167	0.336856	40.731774
chr22	35789263	8.804290	40.732480
chr22	35791108	8.801230	40.748724
chr22	35792974	1.104029	40.765147
chr22	35793426	0.575447	40.765646
chr22	35795413	0.578196	40.766790
chr22	35796257	0.616213	40.767278
chr22	35796652	0.696500	40.767521
chr22	35797333	0.716038	40.767995
chr22	35797769	0.719021	40.768308
chr22	35797833	0.721328	40.768354
chr22	35798046	0.721239	40.768507
chr22	35798047	0.723666	40.768508
chr22	35798889	0.723662	40.769117
chr22	35798935	0.724077	40.769151
chr22	35799542	0.723377	40.769590
chr22	35799611	0.723678	40.769640
chr22	35800683	0.723847	40.770416
chr22	35800815	0.731834	40.770511
chr22	35800921	0.740363	40.770589
chr22	35800973	0.751254	40.770627
chr22	35801342	0.821732	40.770905
chr22	35802199	0.878673	40.771609
chr22	35802303	0.955461	40.771700
chr22	35802661	3.754208	40.772042
chr22	35802844	10.222168	40.772729
chr22	35802893	11.600779	40.773230
chr22	35803646	11.600779	40.781966
chr22	35803720	4.888498	40.782824
chr22	35805592	0.981321	40.791975
chr22	35805870	0.916139	40.792248
chr22	35806238	0.831887	40.792585
chr22	35806376	0.720298	40.792700
chr22	35806616	0.505209	40.792873
chr22	35806815	0.465084	40.792973
chr22	35807034	0.402545	40.793075
chr22	35807358	0.397134	40.793206
chr22	35808708	0.393449	40.793742
chr22	35808767	0.391738	40.793765
chr22	35810183	0.396925	40.794320
chr22	35810541	0.402620	40.794462
chr22	35811248	0.417876	40.794746
chr22	35811576	0.489063	40.794884
chr22	35811597	0.503356	40.794894
chr22	35811631	0.557968	40.794911
chr22	35812004	0.557853	40.795119
chr22	35812051	0.518524	40.795145
chr22	35812074	0.518541	40.795157
chr22	35813158	0.438999	40.795719
chr22	35813185	0.440258	40.795731
chr22	35813363	0.440247	40.795810
chr22	35813424	0.405741	40.795836
chr22	35814113	0.375550	40.796116
chr22	35814178	0.375991	40.796140
chr22	35814939	0.376046	40.796426
chr22	35814962	0.355981	40.796435
chr22	35815063	0.339794	40.796471
chr22	35815296	0.328231	40.796550
chr22	35815485	0.328340	40.796612
chr22	35815678	0.328428	40.796676
chr22	35816154	1.790823	40.796832
chr22	35816262	1.789688	40.797025
chr22	35816263	1.789946	40.797027
chr22	35816412	4.611042	40.797294
chr22	35817553	4.609854	40.802555
chr22	35817597	4.595837	40.802758
chr22	35817845	3.677201	40.803898
chr22	35817909	0.321128	40.804133
chr22	35818398	0.250809	40.804290
chr22	35819606	0.255039	40.804593
chr22	35820254	0.257187	40.804758
chr22	35820589	0.278237	40.804844
chr22	35820622	0.323248	40.804854
chr22	35821370	0.857560	40.805095
chr22	35822420	0.842326	40.805996
chr22	35822764	0.813446	40.806286
chr22	35823161	0.800364	40.806609
chr22	35824648	0.790077	40.807799
chr22	35824824	0.782018	40.807938
chr22	35825391	0.883496	40.808381
chr22	35825457	1.152092	40.808439
chr22	35826860	1.430919	40.810056
chr22	35827427	1.433317	40.810867
chr22	35827479	1.443064	40.810942
chr22	35828300	1.450391	40.812126
chr22	35828876	1.461703	40.812962
chr22	35829452	1.602096	40.813804
chr22	35829804	8.805809	40.814368
chr22	35829914	11.209311	40.815336
chr22	35888658	11.249339	41.473816
chr22	35890480	5.516896	41.494312
chr22	35891102	1.412000	41.497744
chr22	35891195	0.928146	41.497875
chr22	35892800	2.191810	41.499365
chr22	35893062	2.190769	41.499939
chr22	35893156	2.910558	41.500145
chr22	35893536	0.259673	41.501251
chr22	35893609	0.176591	41.501270
chr22	35893652	0.169513	41.501278
chr22	35893711	0.171460	41.501288
chr22	35893772	0.174128	41.501298
chr22	35893804	0.176879	41.501304
chr22	35894347	0.192361	41.501400
chr22	35894370	0.209397	41.501404
chr22	35894448	0.232332	41.501421
chr22	35894576	0.263057	41.501450
chr22	35894590	0.263057	41.501454
chr22	35895018	0.263049	41.501567
chr22	35895126	0.324270	41.501595
chr22	35898318	0.343449	41.502630
chr22	35898693	0.344889	41.502759
