Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr14	57697430	0.051475	53.610222
chr14	57698523	0.051437	53.610278
chr14	57698674	0.046251	53.610286
chr14	57699904	0.045651	53.610343
chr14	57702687	0.045107	53.610470
chr14	57704232	0.041922	53.610540
chr14	57708480	0.041922	53.610718
chr14	57711181	0.024249	53.610831
chr14	57711946	0.024797	53.610850
chr14	57711984	0.020292	53.610851
chr14	57712482	0.560257	53.610861
chr14	57713422	0.019453	53.611387
chr14	57713754	0.018287	53.611394
chr14	57716393	0.016805	53.611442
chr14	57717290	0.017113	53.611457
chr14	57719820	0.027920	53.611500
chr14	57719853	0.034934	53.611501
chr14	57720464	10.371340	53.611523
chr14	57720550	10.376926	53.612415
chr14	57722057	0.056822	53.628053
chr14	57722893	0.057091	53.628100
chr14	57725602	0.056796	53.628255
chr14	57728652	0.056248	53.628428
chr14	57729876	0.056264	53.628497
chr14	57730748	0.064895	53.628546
chr14	57730851	0.078570	53.628553
chr14	57731663	0.077889	53.628616
chr14	57732270	0.987797	53.628664
chr14	57733023	0.971271	53.629407
chr14	57733046	0.971271	53.629430
chr14	57734020	1.031045	53.630376
chr14	57734577	1.615485	53.630950
chr14	57735954	0.046017	53.633175
chr14	57737393	0.045996	53.633241
chr14	57737469	0.045996	53.633244
chr14	57738407	0.053727	53.633287
chr14	57738771	0.107614	53.633307
chr14	57740674	0.410480	53.633512
chr14	57740793	0.736805	53.633561
chr14	57740953	0.736811	53.633679
chr14	57741550	0.044370	53.634118
chr14	57741563	0.044370	53.634119
chr14	57746217	0.044241	53.634326
chr14	57748018	0.044241	53.634405
chr14	57748287	0.044241	53.634417
chr14	57749205	0.044241	53.634458
chr14	57749700	0.044241	53.634480
chr14	57752214	0.044241	53.634591
chr14	57752676	0.044240	53.634611
chr14	57753769	0.044240	53.634660
chr14	57755466	0.044240	53.634735
chr14	57759392	0.045774	53.634908
chr14	57759923	0.049538	53.634933
chr14	57760938	0.302164	53.634983
chr14	57762689	0.302147	53.635512
chr14	57763574	0.302134	53.635779
chr14	57765629	0.300882	53.636400
chr14	57768885	0.043526	53.637380
chr14	57770476	0.041671	53.637449
chr14	57771971	0.042341	53.637512
chr14	57772906	0.043225	53.637551
chr14	57772968	0.046617	53.637554
chr14	57774721	0.111734	53.637636
chr14	57775409	0.127894	53.637712
chr14	57775642	0.194721	53.637742
chr14	57779045	0.198808	53.638405
chr14	57783334	0.123255	53.639258
chr14	57783366	0.054868	53.639262
chr14	57785237	0.054741	53.639364
chr14	57785974	0.054730	53.639405
chr14	57789170	0.054730	53.639579
chr14	57791313	0.054734	53.639697
chr14	57791631	0.054746	53.639714
chr14	57792527	0.054731	53.639763
chr14	57793036	0.054731	53.639791
chr14	57793557	0.054731	53.639820
chr14	57795057	0.054730	53.639902
chr14	57797307	0.054752	53.640025
chr14	57804037	0.054803	53.640393
chr14	57804734	0.054795	53.640431
chr14	57813513	0.054795	53.640913
chr14	57817216	0.054800	53.641115
chr14	57818966	0.055663	53.641211
chr14	57822216	0.565042	53.641392
chr14	57822417	0.678461	53.641506
chr14	57822644	1.446759	53.641660
chr14	57822974	1.086260	53.642137
chr14	57823046	0.269459	53.642215
chr14	57823247	0.170209	53.642270
chr14	57823498	0.223132	53.642312
chr14	57823513	0.275463	53.642316
chr14	57823930	0.633711	53.642431
chr14	57824617	1.237428	53.642866
chr14	57824842	1.197166	53.643144
chr14	57825069	1.140705	53.643416
chr14	57826995	1.150415	53.645613
chr14	57827961	1.152446	53.646724
chr14	57829905	1.158010	53.648965
chr14	57830615	1.192381	53.649787
chr14	57830697	1.231795	53.649885
chr14	57831305	2.840870	53.650634
chr14	57831323	4.574812	53.650685
chr14	57831619	4.573094	53.652039
chr14	57831627	4.567988	53.652075
chr14	57831928	4.613870	53.653450
chr14	57834843	2.291324	53.666900
chr14	57834854	0.060512	53.666925
chr14	57837489	0.060387	53.667085
chr14	57837642	0.060170	53.667094
chr14	57838022	0.060315	53.667117
chr14	57839059	0.060315	53.667179
chr14	57839094	0.060644	53.667181
chr14	57840012	0.061266	53.667237
chr14	57840783	0.062740	53.667284
chr14	57840975	0.064452	53.667296
chr14	57842145	0.064452	53.667372
chr14	57842465	0.063776	53.667392
chr14	57842675	0.063763	53.667406
chr14	57843487	0.063760	53.667457
chr14	57843763	0.064520	53.667475
chr14	57844757	0.072645	53.667539
chr14	57845972	0.065297	53.667627
chr14	57848001	0.065072	53.667760
chr14	57848290	0.065350	53.667779
chr14	57848926	0.065425	53.667820
chr14	57849387	0.065453	53.667850
chr14	57849751	0.065840	53.667874
chr14	57850406	0.067625	53.667917
chr14	57851654	9.903143	53.668002
chr14	57852071	9.987163	53.672131
chr14	57852674	20.604020	53.678154
chr14	57852962	18.562554	53.684088
chr14	57853034	12.981394	53.685424
chr14	57860386	1.519345	53.780863
chr14	57860688	0.258954	53.781322
chr14	57863385	0.258969	53.782021
chr14	57865894	0.259354	53.782670
chr14	57866623	0.259357	53.782859
chr14	57868119	0.259416	53.783247
chr14	57869032	0.259808	53.783484
chr14	57870654	0.260145	53.783906
chr14	57876575	0.267218	53.785446
chr14	57876842	0.276391	53.785517
chr14	57877193	0.278240	53.785614
chr14	57878879	0.279891	53.786083
chr14	57886739	0.280166	53.788283
chr14	57890344	0.441876	53.789293
chr14	57891292	0.642057	53.789712
chr14	57892048	1.023346	53.790198
chr14	57892743	1.520289	53.790909
chr14	57894922	1.373659	53.794222
chr14	57895841	1.289849	53.795484
chr14	57896155	1.236846	53.795889
chr14	57896935	1.229825	53.796854
chr14	57897778	1.314056	53.797891
chr14	57899753	1.313283	53.800486
chr14	57899894	1.153946	53.800671
chr14	57900615	0.254804	53.801503
chr14	57907323	0.333822	53.803212
chr14	57907950	0.541564	53.803421
chr14	57908294	0.812645	53.803608
chr14	57908637	0.727392	53.803887
chr14	57908684	0.600807	53.803921
chr14	57908914	0.560758	53.804059
chr14	57908984	0.531698	53.804098
chr14	57909140	0.496527	53.804181
chr14	57909344	0.195445	53.804282
chr14	57909420	0.063500	53.804297
chr14	57911820	0.063569	53.804450
chr14	57914101	0.064011	53.804595
chr14	57915597	0.065179	53.804690
chr14	57916697	0.065181	53.804762
chr14	57917440	0.066182	53.804811
chr14	57917466	0.068083	53.804812
chr14	57917668	0.070116	53.804826
chr14	57920137	0.077897	53.804999
chr14	57920371	0.087688	53.805017
chr14	57920445	29.052832	53.805024
chr14	57922300	0.169244	53.858917
chr14	57923078	0.160398	53.859049
chr14	57923162	0.157481	53.859062
chr14	57925106	0.160778	53.859368
chr14	57926945	0.881143	53.859664
chr14	57927855	0.972489	53.860466
chr14	57930545	0.774759	53.863082
chr14	57930607	0.604722	53.863130
chr14	57930709	0.496969	53.863191
chr14	57931444	0.494765	53.863557
chr14	57931535	0.492308	53.863602
chr14	57931739	0.491333	53.863702
chr14	57931920	0.482755	53.863791
chr14	57932457	0.433694	53.864050
chr14	57934130	0.309352	53.864776
chr14	57934394	0.192100	53.864857
chr14	57934763	0.157234	53.864928
chr14	57936079	0.140906	53.865135
chr14	57936491	0.126017	53.865193
chr14	57938124	0.124633	53.865399
chr14	57938260	0.124768	53.865416
chr14	57940365	0.135328	53.865679
chr14	57940956	0.181765	53.865759
chr14	57941000	0.232576	53.865767
chr14	57943846	0.190163	53.866429
chr14	57944034	0.156670	53.866464
chr14	57944077	0.127253	53.866471
chr14	57945301	0.126763	53.866627
chr14	57945406	0.126325	53.866640
chr14	57945689	0.126297	53.866676
chr14	57947046	0.387737	53.866847
chr14	57948008	0.389662	53.867220
chr14	57948164	0.777058	53.867281
chr14	57948380	1.202317	53.867449
chr14	57949020	1.284910	53.868218
chr14	57949456	1.399372	53.868779
chr14	57950809	2.476266	53.870672
chr14	57950901	2.489742	53.870900
chr14	57952268	1.568964	53.874303
chr14	57952819	1.038261	53.875168
chr14	57953219	0.266152	53.875583
chr14	57953527	0.092116	53.875665
chr14	57953951	0.070673	53.875704
chr14	57954856	0.069475	53.875768
chr14	57956214	0.069172	53.875862
chr14	57956610	0.068971	53.875890
chr14	57957654	0.072356	53.875962
chr14	57957664	0.072472	53.875963
chr14	57958899	0.074065	53.876052
chr14	57960044	0.177401	53.876137
chr14	57960144	0.275120	53.876155
chr14	57960474	0.338772	53.876245
chr14	57962211	0.310193	53.876834
chr14	57962493	0.305369	53.876921
chr14	57962816	0.292048	53.877020
chr14	57962926	0.455459	53.877052
chr14	57962940	0.625089	53.877058
chr14	57962977	0.790284	53.877082
chr14	57962999	0.751933	53.877099
chr14	57963836	0.111668	53.877728
chr14	57963911	0.104609	53.877737
chr14	57967355	0.105061	53.878097
chr14	57967759	0.107515	53.878139
chr14	57968255	0.107466	53.878193
chr14	57968517	0.107394	53.878221
chr14	57969193	0.118353	53.878293
chr14	57970223	0.129747	53.878415
chr14	57971098	0.132597	53.878529
chr14	57971127	0.132597	53.878533
chr14	57971701	0.135942	53.878609
chr14	57971890	0.143146	53.878635
chr14	57971959	0.162197	53.878644
chr14	57972207	0.179609	53.878685
chr14	57972747	0.457910	53.878782
chr14	57973011	0.706861	53.878903
chr14	57973452	0.390043	53.879214
chr14	57974198	0.277142	53.879505
chr14	57975097	0.274402	53.879754
chr14	57975646	0.432052	53.879905
chr14	57976097	0.325947	53.880100
chr14	57976113	0.219596	53.880105
chr14	57976247	0.189318	53.880135
chr14	57976352	0.152977	53.880154
chr14	57976407	0.123819	53.880163
chr14	57976464	0.080343	53.880170
chr14	57978150	0.076673	53.880305
chr14	57978958	0.074689	53.880367
chr14	57979715	0.072765	53.880424
chr14	57983584	0.178410	53.880705
chr14	57985112	0.196326	53.880978
chr14	57986474	0.069165	53.881245
chr14	57989378	0.068437	53.881446
chr14	57989770	0.069058	53.881473
chr14	57990443	0.073296	53.881520
chr14	57994754	0.073230	53.881836
chr14	57994965	0.073276	53.881851
chr14	57996582	0.073308	53.881969
chr14	57996629	19.351224	53.881973
chr14	57996829	0.284825	53.885843
chr14	57998057	1.487957	53.886193
chr14	57998460	1.661801	53.886793
chr14	57998607	1.668320	53.887037
chr14	57998867	1.650477	53.887471
chr14	57998915	1.669970	53.887550
chr14	57999277	2.021343	53.888154
chr14	58000042	0.478167	53.889701
chr14	58000816	0.163849	53.890071
chr14	58002656	0.162930	53.890372
chr14	58002908	0.161688	53.890413
chr14	58003999	0.162069	53.890590
chr14	58004405	0.161086	53.890656
chr14	58004855	0.160197	53.890728
chr14	58004946	0.159931	53.890743
chr14	58005413	0.159038	53.890817
chr14	58006704	0.159087	53.891023
chr14	58010703	0.185319	53.891659
chr14	58012299	0.689042	53.891955
chr14	58012395	1.101208	53.892021
chr14	58012553	1.502256	53.892195
chr14	58012715	1.863212	53.892438
chr14	58013306	2.349815	53.893539
chr14	58014195	1.633664	53.895628
chr14	58015081	0.390953	53.897076
chr14	58015648	0.339217	53.897297
chr14	58015995	0.319698	53.897415
chr14	58020581	0.325368	53.898881
chr14	58021199	0.345747	53.899082
chr14	58021286	0.387761	53.899112
chr14	58021653	0.412026	53.899255
chr14	58022595	3.565188	53.899643
chr14	58022794	0.140830	53.900352
chr14	58024280	0.110160	53.900561
chr14	58025002	0.110093	53.900641
chr14	58025543	0.110091	53.900701
chr14	58026030	0.139879	53.900754
chr14	58026140	0.157956	53.900770
chr14	58026144	0.177237	53.900770
chr14	58026465	0.229896	53.900827
chr14	58026839	0.418538	53.900913
chr14	58027236	0.418599	53.901079
chr14	58027335	0.469810	53.901121
chr14	58027747	0.697328	53.901314
chr14	58027836	1.658862	53.901376
chr14	58028185	0.849279	53.901955
chr14	58028509	0.704619	53.902230
chr14	58028601	0.686299	53.902295
chr14	58028693	0.700133	53.902358
chr14	58028768	0.719421	53.902411
chr14	58028828	0.758787	53.902454
chr14	58028940	0.814496	53.902539
chr14	58029965	1.010396	53.903374
chr14	58031592	0.871403	53.905018
chr14	58032340	0.853143	53.905670
chr14	58032838	0.836251	53.906094
chr14	58033552	1.230702	53.906692
chr14	58034006	0.914571	53.907250
chr14	58034025	0.593037	53.907268
chr14	58034052	0.350019	53.907284
chr14	58035710	0.328997	53.907864
chr14	58036429	0.328952	53.908101
chr14	58036494	0.323679	53.908122
chr14	58037034	0.322058	53.908297
chr14	58037491	0.337511	53.908444
chr14	58037606	0.461485	53.908483
chr14	58037699	0.830403	53.908526
chr14	58037766	0.950290	53.908581
chr14	58038038	0.718868	53.908840
chr14	58038060	0.283334	53.908856
chr14	58039290	0.269908	53.909204
chr14	58039592	0.262000	53.909286
chr14	58040564	0.261709	53.909540
chr14	58042438	0.321116	53.910031
chr14	58042753	0.404524	53.910132
chr14	58043694	0.475935	53.910513
chr14	58043941	0.493236	53.910630
chr14	58044154	0.545113	53.910735
chr14	58044310	0.760296	53.910820
chr14	58044426	1.188789	53.910908
chr14	58045331	1.191109	53.911984
chr14	58046022	1.187573	53.912807
chr14	58046193	1.227742	53.913010
chr14	58046568	31.265664	53.913471
chr14	58047219	48.715435	53.933825
chr14	58047601	48.715435	53.952434
chr14	58047889	48.715435	53.966464
chr14	58048444	7.109647	53.993501
chr14	58048453	0.109434	53.993565
chr14	58048564	0.106917	53.993577
chr14	58048682	0.105634	53.993590
chr14	58048732	0.104282	53.993595
chr14	58049498	0.392086	53.993675
chr14	58049691	0.530598	53.993751
chr14	58050031	0.530597	53.993931
chr14	58050436	0.540887	53.994146
chr14	58050568	0.543599	53.994217
chr14	58051015	0.528206	53.994460
chr14	58051779	0.116467	53.994864
chr14	58051866	0.032237	53.994874
chr14	58052778	0.032806	53.994903
chr14	58054348	0.032851	53.994955
chr14	58054502	0.032910	53.994960
chr14	58054979	0.032955	53.994976
chr14	58055276	0.032911	53.994986
chr14	58055281	0.033034	53.994986
chr14	58055377	0.033144	53.994989
chr14	58055802	0.033165	53.995003
chr14	58056257	0.033178	53.995018
chr14	58056448	0.033179	53.995024
chr14	58057182	0.033813	53.995049
chr14	58057492	0.035718	53.995059
chr14	58058264	0.090852	53.995087
chr14	58058868	0.087162	53.995142
chr14	58059386	0.070418	53.995187
chr14	58059912	0.221047	53.995224
chr14	58060586	0.325865	53.995373
chr14	58060598	0.447679	53.995377
chr14	58060862	0.658991	53.995495
chr14	58061772	0.774566	53.996095
chr14	58062249	0.774563	53.996464
chr14	58062687	0.789871	53.996803
chr14	58062867	0.776086	53.996946
chr14	58062982	0.669308	53.997035
chr14	58063095	0.438702	53.997110
chr14	58063133	0.360487	53.997127
chr14	58065717	0.108905	53.998059
chr14	58066035	0.086041	53.998093
chr14	58066890	0.050442	53.998167
chr14	58066932	0.019733	53.998169
chr14	58068469	0.019684	53.998199
chr14	58069052	0.096668	53.998211
chr14	58069182	0.156539	53.998223
chr14	58069930	0.071223	53.998340
chr14	58070034	0.024871	53.998348
chr14	58070892	0.024338	53.998369
chr14	58071552	0.024356	53.998385
chr14	58071827	0.024313	53.998392
chr14	58072518	0.024680	53.998409
chr14	58072894	0.043735	53.998418
chr14	58073401	0.421620	53.998440
chr14	58074272	0.469673	53.998807
chr14	58075591	0.531584	53.999427
chr14	58075713	1.764106	53.999492
chr14	58076269	0.025312	54.000473
chr14	58077357	0.033402	54.000500
chr14	58077378	0.049747	54.000501
chr14	58077549	0.038091	54.000509
chr14	58077568	0.022531	54.000510
chr14	58078022	0.021621	54.000520
chr14	58079320	0.015062	54.000548
chr14	58079803	0.015061	54.000556
chr14	58080661	0.015061	54.000568
chr14	58080684	0.014213	54.000569
chr14	58081079	0.014028	54.000574
chr14	58081341	0.013633	54.000578
chr14	58081718	0.013300	54.000583
chr14	58082068	0.013040	54.000588
chr14	58082791	0.012949	54.000597
chr14	58083802	0.014300	54.000610
chr14	58083823	0.015750	54.000611
chr14	58084791	0.035255	54.000626
chr14	58084871	0.056464	54.000629
chr14	58095419	0.053764	54.001224
chr14	58095730	0.052468	54.001241
chr14	58095820	0.051594	54.001246
chr14	58096344	0.051462	54.001273
chr14	58096466	0.051428	54.001279
chr14	58096532	0.051322	54.001283
chr14	58096666	0.051246	54.001289
chr14	58097226	0.051424	54.001318
chr14	58097397	4.006365	54.001327
chr14	58098182	4.166010	54.004472
chr14	58098304	13.898763	54.004980
chr14	58100283	4.255448	54.032486
chr14	58100575	2.620064	54.033728
chr14	58100655	0.972542	54.033938
chr14	58102719	0.972598	54.035945
chr14	58102977	0.973529	54.036196
chr14	58105720	1.021325	54.038867
chr14	58106204	0.822636	54.039361
chr14	58106625	0.851368	54.039707
chr14	58106690	0.890669	54.039763
chr14	58107341	0.885057	54.040342
chr14	58108966	0.892811	54.041781
chr14	58109809	6.567014	54.042533
chr14	58114717	3.674049	54.074764
chr14	58115496	6.168851	54.077626
chr14	58117196	3.074736	54.088113
chr14	58117281	1.064875	54.088375
chr14	58118355	0.997856	54.089518
chr14	58119196	0.157999	54.090358
chr14	58119752	0.156686	54.090445
chr14	58120433	0.421574	54.090552
chr14	58120452	0.851913	54.090560
chr14	58120695	0.851913	54.090767
chr14	58121448	0.283044	54.091409
chr14	58121645	0.223636	54.091464
chr14	58121772	0.335691	54.091493
chr14	58121793	0.405479	54.091500
chr14	58121984	0.361509	54.091577
chr14	58122010	0.173656	54.091587
chr14	58122573	0.134615	54.091684
chr14	58122925	0.134594	54.091732
chr14	58123218	0.103810	54.091771
chr14	58123360	0.070726	54.091786
chr14	58123499	0.055957	54.091796
chr14	58123574	0.042317	54.091800
chr14	58123595	0.030437	54.091801
chr14	58123979	0.028179	54.091813
chr14	58124113	0.025557	54.091816
chr14	58124224	0.025555	54.091819
chr14	58124389	0.025555	54.091823
chr14	58124671	0.025151	54.091831
chr14	58124810	0.025148	54.091834
chr14	58125757	0.025148	54.091858
chr14	58126139	0.025098	54.091868
chr14	58126187	0.025009	54.091869
chr14	58126646	0.025035	54.091880
chr14	58126935	0.025034	54.091888
chr14	58127549	0.025034	54.091903
chr14	58127617	0.025059	54.091905
chr14	58127741	0.025059	54.091908
chr14	58127946	0.025050	54.091913
chr14	58128091	0.025025	54.091916
chr14	58128597	0.025025	54.091929
chr14	58128682	0.025079	54.091931
chr14	58130131	0.026538	54.091968
chr14	58130578	0.044495	54.091979
chr14	58130596	0.076368	54.091980
chr14	58130863	0.086612	54.092001
chr14	58131957	0.025383	54.092095
chr14	58132693	0.025383	54.092114
chr14	58133187	0.413840	54.092127
chr14	58133550	0.234052	54.092277
chr14	58133670	0.285343	54.092305
chr14	58133680	0.242410	54.092308
chr14	58133706	0.204016	54.092314
chr14	58133858	0.277641	54.092345
chr14	58138586	0.146829	54.093658
chr14	58138699	0.083892	54.093674
chr14	58139528	0.046007	54.093744
chr14	58139847	0.032907	54.093759
chr14	58139996	0.030493	54.093764
chr14	58140175	0.034124	54.093769
chr14	58140195	0.037576	54.093770
chr14	58140331	0.051422	54.093775
chr14	58140574	0.148533	54.093787
chr14	58140756	0.170704	54.093814
chr14	58141126	0.498327	54.093877
chr14	58141799	0.034950	54.094213
chr14	58141983	0.020658	54.094219
chr14	58142062	0.014862	54.094221
chr14	58144188	0.014862	54.094252
chr14	58144363	0.014876	54.094255
chr14	58144843	0.014890	54.094262
chr14	58144931	0.014890	54.094264
chr14	58148233	0.014896	54.094313
chr14	58148401	0.014891	54.094315
chr14	58149675	0.014932	54.094334
chr14	58150085	0.055806	54.094340
chr14	58150261	1.722723	54.094350
chr14	58150661	1.028601	54.095039
chr14	58150694	0.016286	54.095073
chr14	58150978	0.016138	54.095078
chr14	58151660	0.016127	54.095089
chr14	58152671	0.016153	54.095105
chr14	58152836	0.020299	54.095108
chr14	58152955	0.020296	54.095110
chr14	58153059	0.038852	54.095112
chr14	58153221	0.110373	54.095119
chr14	58154208	1.354244	54.095228
chr14	58154568	0.093872	54.095715
chr14	58154604	0.015660	54.095718
chr14	58154828	0.015559	54.095722
chr14	58155279	0.015547	54.095729
chr14	58155475	0.015534	54.095732
chr14	58156707	0.041966	54.095751
chr14	58156821	0.218723	54.095756
chr14	58156869	0.507166	54.095766
chr14	58157677	0.345851	54.096176
chr14	58157728	0.168844	54.096194
chr14	58158388	0.114112	54.096305
chr14	58159560	0.111223	54.096439
chr14	58161085	0.110536	54.096609
chr14	58161438	0.110276	54.096648
chr14	58165943	0.110429	54.097144
chr14	58166001	0.110719	54.097151
chr14	58166140	0.111234	54.097166
chr14	58166769	0.167046	54.097236
chr14	58167060	0.162357	54.097285
chr14	58167189	0.120181	54.097306
chr14	58168567	8.932354	54.097471
chr14	58168761	16.778449	54.099204
chr14	58168818	16.784758	54.100161
chr14	58169134	17.277491	54.105465
chr14	58169258	10.776607	54.107607
chr14	58169521	10.293329	54.110441
chr14	58169542	0.981780	54.110657
chr14	58170676	0.648075	54.111771
chr14	58170859	0.539242	54.111889
chr14	58171383	0.136698	54.112172
chr14	58171917	0.082212	54.112245
chr14	58172007	0.040922	54.112252
chr14	58172070	0.040921	54.112255
chr14	58172650	0.039899	54.112279
chr14	58172692	0.039553	54.112280
chr14	58172757	0.039560	54.112283
chr14	58172906	0.039501	54.112289
chr14	58172933	0.039342	54.112290
chr14	58173167	0.039154	54.112299
chr14	58173373	0.039177	54.112307
chr14	58173553	0.039171	54.112314
chr14	58173967	0.039199	54.112330
chr14	58175836	0.041820	54.112404
chr14	58176719	0.074660	54.112441
chr14	58178311	0.097181	54.112559
chr14	58178483	0.169929	54.112576
chr14	58178681	0.336188	54.112610
chr14	58179346	0.301911	54.112833
chr14	58179373	0.273750	54.112841
chr14	58180290	0.319557	54.113093
chr14	58180447	0.322522	54.113143
chr14	58180684	0.320666	54.113219
chr14	58181532	0.415469	54.113491
chr14	58181877	0.447777	54.113634
chr14	58182085	0.413167	54.113728
chr14	58182104	0.361048	54.113735
chr14	58182216	0.218525	54.113776
chr14	58182848	0.121743	54.113914
chr14	58186177	0.048884	54.114319
chr14	58192254	0.066376	54.114616
chr14	58194842	0.497483	54.114788
chr14	58197029	0.571745	54.115876
chr14	58197713	0.754615	54.116267
chr14	58199749	0.829269	54.117804
chr14	58199915	0.834682	54.117941
chr14	58200278	0.931869	54.118244
chr14	58200522	1.242639	54.118472
chr14	58200725	1.542505	54.118724
chr14	58203151	1.497649	54.122466
chr14	58205727	1.373191	54.126324
chr14	58206045	1.199956	54.126761
chr14	58206951	1.111649	54.127848
chr14	58207120	0.696540	54.128036
chr14	58208455	0.246960	54.128965
chr14	58209843	0.239435	54.129308
chr14	58213767	0.249020	54.130248
chr14	58214691	0.297632	54.130478
chr14	58215840	0.451816	54.130820
chr14	58217410	0.466747	54.131529
chr14	58217775	0.503561	54.131700
chr14	58217960	0.555806	54.131793
chr14	58218224	0.559947	54.131939
chr14	58218259	0.647985	54.131959
chr14	58218423	0.720232	54.132065
chr14	58219750	0.768448	54.133021
chr14	58221424	1.012732	54.134307
chr14	58221573	1.067045	54.134458
chr14	58221611	1.139296	54.134499
chr14	58221977	11.176168	54.134916
chr14	58222320	1.090609	54.138749
chr14	58222415	0.819785	54.138853
chr14	58222495	0.811174	54.138918
chr14	58223118	0.812537	54.139424
chr14	58223611	0.812032	54.139824
chr14	58224456	0.786927	54.140511
chr14	58224781	0.748329	54.140766
chr14	58224845	0.715652	54.140814
chr14	58225555	0.633468	54.141322
chr14	58225619	0.557513	54.141363
chr14	58227567	0.528692	54.142449
chr14	58228104	0.528914	54.142733
chr14	58228495	0.528820	54.142940
chr14	58228913	0.528623	54.143161
chr14	58228960	0.529061	54.143186
chr14	58230519	0.535237	54.144010
chr14	58230576	0.545080	54.144041
chr14	58231537	0.547923	54.144565
chr14	58232236	0.546621	54.144948
chr14	58232265	0.544629	54.144964
chr14	58232530	0.543607	54.145108
chr14	58233807	0.540079	54.145802
chr14	58234746	0.538913	54.146309
chr14	58236413	0.572329	54.147208
chr14	58236682	0.605419	54.147361
chr14	58237030	26.978470	54.147572
chr14	58237922	26.978471	54.171637
chr14	58238268	26.978471	54.180972
chr14	58238542	26.978471	54.188364
chr14	58238613	26.969100	54.190279
chr14	58238687	9.021746	54.192275
chr14	58240077	5.725206	54.204815
chr14	58240290	2.887167	54.206035
chr14	58241275	0.156176	54.208878
chr14	58241705	0.149565	54.208946
chr14	58242232	0.121868	54.209024
chr14	58248839	0.262571	54.209830
chr14	58249265	0.245209	54.209941
chr14	58249532	0.307609	54.210007
chr14	58249761	0.316044	54.210077
chr14	58250315	0.231123	54.210252
chr14	58251827	0.219950	54.210602
chr14	58252726	0.314617	54.210800
chr14	58252743	0.427442	54.210805
chr14	58254622	0.495909	54.211608
chr14	58255496	0.269096	54.212042
chr14	58259698	0.269945	54.213172
chr14	58259785	0.185531	54.213196
chr14	58261794	0.187134	54.213568
chr14	58262007	0.189082	54.213608
chr14	58262402	0.192312	54.213683
chr14	58263927	0.348734	54.213976
chr14	58263977	0.396976	54.213994
chr14	58264008	0.423461	54.214006
chr14	58264336	0.368087	54.214145
chr14	58266249	0.272416	54.214849
chr14	58268034	0.050400	54.215335
chr14	58271398	0.050395	54.215505
chr14	58273253	0.050595	54.215598
chr14	58273487	0.050482	54.215610
chr14	58274739	0.054788	54.215673
chr14	58275217	0.161530	54.215700
chr14	58275403	0.603775	54.215730
chr14	58277267	0.076054	54.216855
chr14	58278488	0.069047	54.216948
chr14	58279098	0.712607	54.216990
chr14	58279828	0.712709	54.217510
chr14	58280704	0.370574	54.218135
chr14	58280741	0.083787	54.218148
chr14	58281363	0.036328	54.218200
chr14	58281578	0.040447	54.218208
chr14	58282949	0.048064	54.218264
chr14	58284090	0.049612	54.218319
chr14	58284758	0.050302	54.218352
chr14	58285109	0.050302	54.218369
chr14	58286013	0.050305	54.218415
chr14	58286918	0.078402	54.218460
chr14	58287007	0.107733	54.218467
chr14	58287239	0.107733	54.218492
chr14	58287362	0.107733	54.218506
chr14	58287815	0.107733	54.218554
chr14	58287927	0.107744	54.218566
chr14	58289673	0.084511	54.218755
chr14	58289901	0.078370	54.218774
chr14	58290064	0.125855	54.218787
chr14	58290201	0.716864	54.218804
chr14	58290779	0.209110	54.219218
chr14	58291119	0.193007	54.219289
chr14	58291160	0.176776	54.219297
chr14	58291313	0.155015	54.219324
chr14	58291733	0.154765	54.219389
chr14	58292684	0.154903	54.219537
chr14	58293005	0.155958	54.219586
chr14	58294055	0.184672	54.219750
chr14	58294347	0.225532	54.219804
chr14	58294425	0.262102	54.219822
chr14	58294460	0.301313	54.219831
chr14	58294639	0.313336	54.219885
chr14	58294919	0.393366	54.219972
chr14	58295247	0.485149	54.220101
chr14	58295637	0.563944	54.220291
chr14	58295679	0.644529	54.220314
chr14	58295829	0.791713	54.220411
chr14	58295978	1.502811	54.220529
chr14	58296041	1.470550	54.220624
chr14	58296119	0.431504	54.220738
chr14	58297095	0.471511	54.221159
chr14	58297376	0.369637	54.221292
chr14	58297445	0.304095	54.221317
chr14	58297705	0.207737	54.221397
chr14	58299088	0.230444	54.221684
chr14	58299278	0.971178	54.221728
chr14	58299728	1.823426	54.222165
chr14	58299785	2.932676	54.222269
chr14	58300829	3.557059	54.225330
chr14	58301003	3.169204	54.225949
chr14	58301947	1.163764	54.228941
chr14	58303803	1.141413	54.231101
chr14	58304003	1.141081	54.231329
chr14	58304082	1.119032	54.231419
chr14	58304280	1.077074	54.231641
chr14	58304399	1.040245	54.231769
chr14	58305345	5.144893	54.232753
chr14	58305357	10.238033	54.232815
chr14	58305649	10.415288	54.235804
chr14	58305924	10.720712	54.238669
chr14	58306362	10.858955	54.243364
chr14	58306985	10.861942	54.250129
chr14	58308024	10.859949	54.261415
chr14	58308110	10.859949	54.262349
chr14	58308298	10.858814	54.264391
chr14	58311135	9.655615	54.295197
chr14	58311162	9.655615	54.295458
chr14	58312151	6.067260	54.305007
chr14	58312220	5.843907	54.305426
chr14	58312410	3.164103	54.306536
chr14	58312429	0.537248	54.306596
chr14	58312747	0.457589	54.306767
chr14	58312829	0.384242	54.306805
