Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chrX	78117152	0.414950	85.867080
chrX	78118529	0.025116	85.867652
chrX	78120073	0.023799	85.867690
chrX	78123640	0.021738	85.867775
chrX	78123786	0.019328	85.867778
chrX	78124078	0.017521	85.867784
chrX	78124324	0.017521	85.867788
chrX	78124869	0.017521	85.867798
chrX	78125406	0.016221	85.867807
chrX	78125834	0.015082	85.867814
chrX	78126281	0.015082	85.867821
chrX	78133797	0.015077	85.867934
chrX	78142287	0.015084	85.868062
chrX	78144913	0.015084	85.868102
chrX	78153391	0.015083	85.868230
chrX	78156420	0.015082	85.868275
chrX	78157899	0.015101	85.868298
chrX	78165755	0.015151	85.868416
chrX	78167466	0.015226	85.868442
chrX	78171394	0.017528	85.868502
chrX	78171486	0.019723	85.868504
chrX	78172190	0.019723	85.868518
chrX	78172205	0.022824	85.868518
chrX	78172408	0.025989	85.868523
chrX	78172806	0.025989	85.868533
chrX	78172884	0.030432	85.868535
chrX	78174685	0.030432	85.868590
chrX	78175642	0.044407	85.868619
chrX	78176507	0.044407	85.868657
chrX	78186989	0.048976	85.869123
chrX	78189052	0.108897	85.869224
chrX	78190077	1.507379	85.869335
chrX	78191390	0.200604	85.871315
chrX	78197309	0.203289	85.872502
chrX	78197857	0.204302	85.872613
chrX	78200361	0.204414	85.873125
chrX	78203241	0.256260	85.873714
chrX	78203774	0.297824	85.873850
chrX	78204882	0.313619	85.874180
chrX	78208281	0.313089	85.875246
chrX	78210388	0.313222	85.875906
chrX	78214061	0.169061	85.877056
chrX	78215601	13.171009	85.877317
chrX	78216024	14.419546	85.882888
chrX	78217459	14.419384	85.903580
chrX	78218720	0.008011	85.921763
chrX	78219460	0.003127	85.921769
chrX	78225026	0.003127	85.921786
chrX	78226582	0.003127	85.921791
chrX	78237735	0.003127	85.921826
chrX	78238047	0.003127	85.921827
chrX	78238414	0.003127	85.921828
chrX	78238530	0.003127	85.921829
chrX	78239174	0.003141	85.921831
chrX	78240472	0.003141	85.921835
chrX	78241215	0.003889	85.921837
chrX	78243333	0.003889	85.921845
chrX	78244138	0.738579	85.921848
chrX	78246472	0.341259	85.923572
chrX	78250075	0.451194	85.924802
chrX	78251797	0.049696	85.925579
chrX	78252047	0.012731	85.925591
chrX	78256242	0.012465	85.925645
chrX	78259492	0.012465	85.925685
chrX	78261773	0.012418	85.925713
chrX	78279211	0.012422	85.925930
chrX	78288321	0.012424	85.926043
chrX	78290637	0.663319	85.926072
chrX	78290749	0.831758	85.926146
chrX	78290889	0.596470	85.926263
chrX	78291055	0.443111	85.926362
chrX	78291762	17.739465	85.926675
chrX	78291907	0.070254	85.929247
chrX	78294107	0.070323	85.929402
chrX	78299831	0.070073	85.929804
chrX	78300461	0.069158	85.929848
chrX	78304657	0.106104	85.930139
chrX	78305516	0.029118	85.930230
chrX	78309403	0.026204	85.930343
chrX	78323348	0.026135	85.930708
chrX	78325257	0.026029	85.930758
chrX	78325749	0.025993	85.930771
chrX	78327730	0.025993	85.930823
chrX	78333248	0.026358	85.930966
chrX	78333342	0.026506	85.930968
chrX	78336372	0.034142	85.931049
chrX	78338330	0.264781	85.931116
chrX	78339963	0.265267	85.931548
chrX	78340519	0.266006	85.931696
chrX	78343297	0.274707	85.932434
chrX	78343736	0.284015	85.932555
chrX	78345058	0.364827	85.932931
chrX	78349610	0.307634	85.934591
chrX	78350013	0.023956	85.934715
chrX	78352471	0.018974	85.934774
chrX	78352585	0.013674	85.934776
chrX	78352855	0.011319	85.934780
chrX	78353334	0.009465	85.934785
chrX	78354724	0.009465	85.934799
chrX	78355574	0.005169	85.934807
chrX	78355862	0.002544	85.934808
chrX	78357194	0.001220	85.934811
chrX	78357688	0.001220	85.934812
chrX	78358481	0.001220	85.934813
chrX	78362943	0.001220	85.934818
chrX	78364570	0.001220	85.934820
chrX	78364596	0.001220	85.934820
chrX	78364827	0.001220	85.934821
chrX	78365507	0.001220	85.934822
chrX	78367637	0.001220	85.934824
chrX	78370716	0.001220	85.934828
chrX	78371388	0.001220	85.934829
chrX	78371754	0.001220	85.934829
chrX	78372572	0.001221	85.934830
chrX	78375986	0.001221	85.934834
chrX	78382943	0.001219	85.934843
chrX	78383858	0.001217	85.934844
chrX	78385670	0.001217	85.934846
chrX	78387682	0.001217	85.934849
chrX	78388813	0.001217	85.934850
chrX	78390336	0.001217	85.934852
chrX	78390511	0.001217	85.934852
chrX	78395070	0.001231	85.934858
chrX	78397143	0.215085	85.934860
chrX	78398437	0.853942	85.935139
chrX	78399581	0.853942	85.936115
chrX	78399908	0.017475	85.936395
chrX	78401546	0.004203	85.936423
chrX	78401997	0.004115	85.936425
chrX	78402918	0.004112	85.936429
chrX	78403182	0.004112	85.936430
chrX	78403393	0.004112	85.936431
chrX	78403614	0.004112	85.936432
chrX	78407748	0.004414	85.936449
chrX	78408705	0.005083	85.936453
chrX	78409647	0.011688	85.936458
chrX	78410249	0.478835	85.936465
chrX	78410816	0.467449	85.936736
chrX	78411443	0.030052	85.937029
chrX	78412297	0.027832	85.937055
chrX	78412446	0.026306	85.937059
chrX	78412492	0.024781	85.937060
chrX	78412687	0.024279	85.937065
chrX	78413875	0.024267	85.937094
chrX	78415680	0.024267	85.937138
chrX	78416403	0.024267	85.937156
chrX	78418002	2.825596	85.937194
chrX	78419604	0.110201	85.941721
chrX	78420264	0.160201	85.941794
chrX	78420331	0.469071	85.941804
chrX	78420352	0.923949	85.941814
chrX	78421844	0.079201	85.943193
chrX	78423102	0.036200	85.943292
chrX	78423122	0.000955	85.943293
chrX	78423445	0.000853	85.943293
chrX	78424509	0.000849	85.943294
chrX	78424906	0.000849	85.943295
chrX	78425186	0.000849	85.943295
chrX	78425600	0.000849	85.943295
chrX	78425636	0.000844	85.943295
chrX	78426293	0.005871	85.943296
chrX	78426471	0.005871	85.943297
chrX	78426488	0.005871	85.943297
chrX	78426988	0.150090	85.943300
chrX	78430897	0.150090	85.943887
chrX	78433249	0.069977	85.944240
chrX	78433292	0.022657	85.944243
chrX	78433326	0.000477	85.944243
chrX	78435334	0.000477	85.944244
chrX	78435811	0.000479	85.944245
chrX	78436002	0.000479	85.944245
chrX	78437528	0.000479	85.944245
chrX	78437658	0.000479	85.944245
chrX	78438823	0.000479	85.944246
chrX	78438856	0.000479	85.944246
chrX	78439613	0.000479	85.944246
chrX	78440255	0.000479	85.944247
chrX	78441167	0.000479	85.944247
chrX	78442048	0.000479	85.944248
chrX	78444901	0.000479	85.944249
chrX	78446742	0.000479	85.944250
chrX	78449101	0.000509	85.944251
chrX	78449884	0.001281	85.944251
chrX	78451124	0.074720	85.944253
chrX	78454404	0.074722	85.944498
chrX	78459538	0.000592	85.944882
chrX	78467448	0.000592	85.944886
chrX	78468915	0.000592	85.944887
chrX	78469059	0.000592	85.944887
chrX	78476506	0.000592	85.944892
chrX	78477500	0.000592	85.944892
chrX	78478141	0.000592	85.944893
chrX	78478509	0.000592	85.944893
chrX	78484036	0.000592	85.944896
chrX	78487566	0.000592	85.944898
chrX	78488489	0.000592	85.944899
chrX	78491176	0.000594	85.944900
chrX	78493236	0.399525	85.944902
chrX	78496118	0.453947	85.946053
chrX	78496356	2.471877	85.946161
chrX	78496863	0.820661	85.947414
chrX	78497033	0.898496	85.947554
chrX	78497118	1.915970	85.947630
chrX	78497607	1.975031	85.948567
chrX	78499301	4.080896	85.951913
chrX	78499645	0.442891	85.953317
chrX	78501291	0.031921	85.954046
chrX	78501432	0.031859	85.954050
chrX	78504653	0.017930	85.954153
chrX	78504689	0.005172	85.954153
chrX	78508316	0.005172	85.954172
chrX	78508481	0.005171	85.954173
chrX	78508621	0.005164	85.954174
chrX	78510353	0.005159	85.954183
chrX	78510621	0.005155	85.954184
chrX	78511454	0.005147	85.954188
chrX	78513639	0.005192	85.954200
chrX	78514711	0.006391	85.954205
chrX	78516414	0.006391	85.954216
chrX	78516585	0.188656	85.954217
chrX	78518765	0.216935	85.954628
chrX	78520080	0.222953	85.954914
chrX	78520436	0.234519	85.954993
chrX	78520702	0.249819	85.955055
chrX	78520859	0.268139	85.955095
chrX	78522635	0.289201	85.955571
chrX	78523737	0.299292	85.955890
chrX	78524009	0.309901	85.955971
chrX	78526138	0.840449	85.956631
chrX	78526387	0.338281	85.956840
chrX	78528038	0.337732	85.957399
chrX	78528194	0.337547	85.957451
chrX	78530055	0.337578	85.958079
chrX	78532011	0.337634	85.958740
chrX	78532147	0.337747	85.958786
chrX	78532413	0.338455	85.958875
chrX	78535904	0.386142	85.960057
chrX	78542793	2.033678	85.962717
chrX	78544341	0.529925	85.965865
chrX	78547181	0.007299	85.967370
chrX	78549435	0.006557	85.967387
chrX	78554311	0.006549	85.967419
chrX	78554569	0.006541	85.967420
chrX	78554835	0.006540	85.967422
chrX	78555036	0.006540	85.967423
chrX	78555191	0.006537	85.967424
chrX	78555305	0.006537	85.967425
chrX	78555671	0.006538	85.967428
chrX	78556001	0.006538	85.967430
chrX	78556757	0.006611	85.967435
chrX	78556781	0.006768	85.967435
chrX	78557332	0.009376	85.967439
chrX	78557384	0.012972	85.967439
chrX	78558037	0.266166	85.967448
chrX	78559122	0.309551	85.967736
chrX	78559535	0.117269	85.967864
chrX	78560541	2.029276	85.967982
chrX	78560986	0.069142	85.968885
chrX	78561522	0.018361	85.968922
chrX	78561686	0.006914	85.968925
chrX	78561907	0.002110	85.968927
chrX	78564198	0.002110	85.968932
chrX	78564926	0.002110	85.968933
chrX	78565333	0.002110	85.968934
chrX	78565662	0.002110	85.968935
chrX	78569128	0.002110	85.968942
chrX	78575951	0.002110	85.968956
chrX	78576095	0.002110	85.968957
chrX	78576827	0.002110	85.968958
chrX	78577587	0.002112	85.968960
chrX	78577748	0.002129	85.968960
chrX	78579010	0.038967	85.968963
chrX	78579034	0.087369	85.968964
chrX	78579355	1.065395	85.968992
chrX	78580013	2.999269	85.969693
chrX	78581717	2.574003	85.974804
chrX	78581892	1.449872	85.975254
chrX	78582355	1.075313	85.975925
chrX	78582919	1.068407	85.976532
chrX	78584598	2.687633	85.978326
chrX	78584697	4.396484	85.978592
chrX	78585794	4.444874	85.983415
chrX	78585891	5.984875	85.983846
chrX	78586413	4.691093	85.986970
chrX	78586744	4.980676	85.988523
chrX	78587587	1.736721	85.992721
chrX	78587795	1.186835	85.993083
chrX	78588805	1.263807	85.994281
chrX	78590025	1.443661	85.995823
chrX	78590143	1.572619	85.995994
chrX	78590446	1.628189	85.996470
chrX	78590757	1.804307	85.996976
chrX	78591998	2.207115	85.999216
chrX	78592594	2.085652	86.000531
chrX	78592663	1.874356	86.000675
chrX	78593552	0.483226	86.002341
chrX	78594391	0.452312	86.002747
chrX	78596305	0.436729	86.003612
chrX	78596496	0.427065	86.003696
chrX	78596731	0.415778	86.003796
chrX	78597871	0.355819	86.004270
chrX	78599444	0.340377	86.004830
chrX	78600612	0.338224	86.005227
chrX	78601102	0.338562	86.005393
chrX	78601137	0.339718	86.005405
chrX	78601883	0.338622	86.005658
chrX	78601905	0.338175	86.005666
chrX	78602533	0.337790	86.005878
chrX	78602787	0.337034	86.005964
chrX	78603752	0.332776	86.006289
chrX	78604660	0.277902	86.006591
chrX	78606093	0.271301	86.006990
chrX	78607137	13.000993	86.007273
chrX	78607948	0.270787	86.017817
chrX	78609267	0.247786	86.018174
chrX	78612142	0.244954	86.018886
chrX	78613432	0.245445	86.019202
chrX	78615535	0.247830	86.019718
chrX	78615791	0.248256	86.019782
chrX	78616214	0.249206	86.019887
chrX	78616350	0.251605	86.019921
chrX	78616787	0.524746	86.020031
chrX	78618050	0.760800	86.020694
chrX	78618841	11.928165	86.021295
chrX	78619827	12.087249	86.033056
chrX	78620053	1.096700	86.035788
chrX	78621349	3.603000	86.037210
chrX	78624739	0.840659	86.049424
chrX	78625380	0.839301	86.049963
chrX	78625953	0.817017	86.050443
chrX	78626967	0.219628	86.051272
chrX	78627951	0.109881	86.051488
chrX	78628302	0.039532	86.051527
chrX	78628864	0.013893	86.051549
chrX	78629178	0.004785	86.051553
chrX	78630696	0.004743	86.051560
chrX	78631035	0.004606	86.051562
chrX	78634433	0.004606	86.051578
chrX	78635376	0.004606	86.051582
chrX	78636087	0.004606	86.051585
chrX	78637350	0.004606	86.051591
chrX	78638224	0.004606	86.051595
chrX	78638876	0.464656	86.051598
chrX	78640248	0.001297	86.052236
chrX	78642123	0.001297	86.052238
chrX	78642434	0.001297	86.052239
chrX	78643363	0.001297	86.052240
chrX	78643726	0.001297	86.052240
chrX	78643846	0.001297	86.052240
chrX	78644267	0.001297	86.052241
chrX	78649193	0.001301	86.052247
chrX	78649601	0.001403	86.052248
chrX	78650193	0.146777	86.052249
chrX	78651246	0.802780	86.052403
chrX	78651925	0.391503	86.052948
chrX	78652059	0.093283	86.053001
chrX	78653645	0.093283	86.053149
chrX	78653712	0.072342	86.053155
chrX	78654031	0.071546	86.053178
chrX	78654313	0.003236	86.053198
chrX	78654444	0.000968	86.053199
chrX	78657693	0.000968	86.053202
chrX	78657892	0.000968	86.053202
chrX	78658186	0.000968	86.053202
chrX	78661936	0.000968	86.053206
chrX	78666353	0.006369	86.053210
chrX	78666856	0.226531	86.053213
chrX	78668448	0.226531	86.053574
chrX	78669613	0.033081	86.053838
chrX	78669989	0.030370	86.053850
chrX	78670461	0.029977	86.053865
chrX	78670840	0.029457	86.053876
chrX	78671087	0.029364	86.053883
chrX	78671308	0.029168	86.053890
chrX	78671722	0.029073	86.053902
chrX	78672086	0.029073	86.053912
chrX	78672703	0.029058	86.053930
chrX	78674839	0.029186	86.053992
chrX	78675017	0.029277	86.053998
chrX	78676066	0.030271	86.054028
chrX	78677185	0.030271	86.054062
chrX	78679237	0.029285	86.054124
chrX	78683339	0.029307	86.054244
chrX	78684263	0.029307	86.054272
chrX	78685473	0.029304	86.054307
chrX	78691825	0.029306	86.054493
chrX	78693797	4.839430	86.054551
chrX	78695444	6.111404	86.062521
chrX	78697200	0.713891	86.073253
chrX	78700656	0.273005	86.075720
chrX	78702449	0.269675	86.076210
chrX	78703107	0.269961	86.076387
chrX	78703123	0.273089	86.076392
chrX	78703159	0.284102	86.076401
chrX	78703371	4.529367	86.076462
chrX	78704160	4.529163	86.080035
chrX	78705505	4.730691	86.086127
chrX	78705561	4.960553	86.086392
chrX	78706387	4.957381	86.090489
chrX	78709205	0.002040	86.104459
chrX	78716363	0.002040	86.104474
chrX	78718524	0.002040	86.104478
chrX	78719043	0.002040	86.104479
chrX	78719801	0.002040	86.104481
chrX	78721879	0.002042	86.104485
chrX	78729007	0.139379	86.104500
chrX	78733378	0.045722	86.105109
chrX	78734128	0.022688	86.105143
chrX	78734143	0.000626	86.105144
chrX	78736430	0.000626	86.105145
chrX	78737004	0.000626	86.105145
chrX	78743723	0.000626	86.105150
chrX	78746461	0.000626	86.105151
chrX	78746525	0.000626	86.105151
chrX	78748305	0.000626	86.105152
chrX	78757714	0.000626	86.105158
chrX	78758258	0.000626	86.105159
chrX	78760192	0.000626	86.105160
chrX	78761046	0.000626	86.105160
chrX	78761172	0.000626	86.105160
chrX	78761540	0.000626	86.105161
chrX	78761667	0.000626	86.105161
chrX	78761877	0.000626	86.105161
chrX	78762327	0.000626	86.105161
chrX	78766152	0.000637	86.105164
chrX	78769210	0.001127	86.105166
chrX	78769706	0.001967	86.105166
chrX	78769847	0.001967	86.105166
chrX	78770845	0.120794	86.105168
chrX	78771611	0.120794	86.105261
chrX	78771826	0.266037	86.105287
chrX	78771859	0.266037	86.105296
chrX	78773099	0.136944	86.105625
chrX	78775878	0.136944	86.106006
chrX	78775989	0.136944	86.106021
chrX	78776013	0.113245	86.106025
chrX	78776239	0.106869	86.106050
chrX	78776682	0.119632	86.106097
chrX	78776711	0.135480	86.106101
chrX	78778453	0.137327	86.106337
chrX	78782052	1.408905	86.106831
chrX	78783189	1.408909	86.108433
chrX	78783895	1.604198	86.109428
chrX	78784240	1.775086	86.109981
chrX	78785082	0.574334	86.111476
chrX	78785625	0.137627	86.111788
chrX	78787414	0.136576	86.112034
chrX	78789504	0.144575	86.112319
chrX	78789597	0.147366	86.112333
chrX	78790015	0.196099	86.112394
chrX	78790866	0.785005	86.112561
chrX	78798170	2.423870	86.118295
chrX	78799444	2.133227	86.121383
chrX	78800166	2.133073	86.122923
chrX	78802801	0.058753	86.128544
chrX	78802979	0.002715	86.128554
chrX	78805358	0.002711	86.128561
chrX	78806589	0.002711	86.128564
chrX	78810199	0.002711	86.128574
chrX	78812043	0.002711	86.128579
chrX	78812962	0.002707	86.128581
chrX	78814593	0.002707	86.128586
chrX	78814753	0.002707	86.128586
chrX	78814895	0.002707	86.128587
chrX	78815295	0.002707	86.128588
chrX	78815363	0.002710	86.128588
chrX	78816789	0.002719	86.128592
chrX	78817075	0.002719	86.128593
chrX	78817919	0.002719	86.128595
chrX	78818019	0.002719	86.128595
chrX	78818184	0.002719	86.128596
chrX	78818977	0.002719	86.128598
chrX	78824660	2.129923	86.128613
chrX	78829028	2.129923	86.137917
chrX	78829083	0.584078	86.138034
chrX	78829239	0.021989	86.138125
chrX	78831101	0.021895	86.138166
chrX	78832608	0.021916	86.138199
chrX	78833339	0.022084	86.138215
chrX	78835179	0.022490	86.138256
chrX	78838226	0.052557	86.138324
chrX	78838787	0.072322	86.138354
chrX	78838815	0.103354	86.138356
chrX	78839098	0.140630	86.138385
chrX	78840422	0.546460	86.138571
chrX	78841840	0.247975	86.139346
chrX	78843413	0.004460	86.139736
chrX	78845327	0.003952	86.139744
chrX	78847548	0.003931	86.139753
chrX	78847909	0.003931	86.139755
chrX	78848019	0.003931	86.139755
chrX	78848072	0.003931	86.139755
chrX	78849190	0.003912	86.139760
chrX	78849229	0.003880	86.139760
chrX	78849615	0.003861	86.139761
chrX	78851403	0.004811	86.139768
chrX	78852880	0.005828	86.139775
chrX	78853756	0.006753	86.139780
chrX	78854179	0.007188	86.139783
chrX	78854426	0.007160	86.139785
chrX	78855141	0.007365	86.139790
chrX	78856500	0.007485	86.139800
chrX	78859874	0.013373	86.139825
chrX	78860107	1.591428	86.139829
chrX	78860476	0.065938	86.140416
chrX	78863389	0.065938	86.140608
chrX	78864254	0.061774	86.140665
chrX	78864370	0.059610	86.140672
chrX	78868579	0.059509	86.140923
chrX	78869970	0.059975	86.141006
chrX	78870321	0.061446	86.141027
chrX	78870369	0.063718	86.141030
chrX	78870490	0.067095	86.141037
chrX	78871092	0.143494	86.141078
chrX	78872361	0.401516	86.141260
chrX	78872882	0.347009	86.141469
chrX	78873430	0.017743	86.141659
chrX	78874097	2.452022	86.141671
chrX	78874479	0.005927	86.142608
chrX	78874921	0.005691	86.142610
chrX	78875572	0.005571	86.142614
chrX	78875745	0.005440	86.142615
chrX	78878083	0.005408	86.142628
chrX	78878097	0.005372	86.142628
chrX	78880509	0.005372	86.142641
chrX	78881713	0.005410	86.142647
chrX	78882885	0.012269	86.142654
chrX	78882917	0.018452	86.142654
chrX	78884403	0.606602	86.142682
chrX	78885537	0.880839	86.143369
chrX	78885707	1.410345	86.143519
chrX	78888054	3.789716	86.146829
chrX	78893474	0.001738	86.167369
chrX	78897093	0.001738	86.167376
chrX	78899727	0.001738	86.167380
chrX	78904334	0.001738	86.167388
chrX	78912279	0.001738	86.167402
chrX	78912988	0.001738	86.167403
chrX	78913006	0.001738	86.167403
chrX	78913469	0.001738	86.167404
chrX	78913705	0.001738	86.167405
chrX	78914271	0.001738	86.167406
chrX	78914942	0.001738	86.167407
chrX	78915004	0.001738	86.167407
chrX	78915134	0.001738	86.167407
chrX	78916811	0.001738	86.167410
chrX	78917927	0.001738	86.167412
chrX	78918533	0.001739	86.167413
chrX	78921359	0.001739	86.167418
chrX	78929109	0.006802	86.167431
chrX	78930890	0.010819	86.167444
chrX	78931358	0.020191	86.167449
chrX	78932000	0.041495	86.167462
chrX	78932516	0.112695	86.167483
chrX	78933860	0.112695	86.167634
chrX	78935130	0.108194	86.167778
chrX	78937730	0.095133	86.168059
chrX	78938976	0.094800	86.168177
chrX	78940199	0.094318	86.168293
chrX	78940982	0.094052	86.168367
chrX	78941354	0.094034	86.168402
chrX	78941655	0.093924	86.168430
chrX	78941682	0.093826	86.168433
chrX	78941794	0.093732	86.168444
chrX	78942721	1.832131	86.168530
chrX	78942740	3.982365	86.168565
chrX	78942999	6.122860	86.169597
chrX	78944014	1.671398	86.175811
chrX	78944731	0.575127	86.177010
chrX	78944759	0.316130	86.177026
chrX	78946139	0.314635	86.177462
chrX	78946422	0.313600	86.177551
chrX	78947989	0.313731	86.178043
chrX	78948299	0.313923	86.178140
chrX	78951351	0.054137	86.179098
chrX	78952090	0.014832	86.179138
chrX	78953383	0.018927	86.179157
chrX	78953883	0.513826	86.179167
chrX	78954026	0.513832	86.179240
chrX	78954203	0.529812	86.179331
chrX	78954926	0.529812	86.179714
chrX	78955370	0.162360	86.179949
chrX	78955504	0.092804	86.179971
chrX	78955521	0.037183	86.179973
chrX	78955574	0.014078	86.179975
chrX	78956405	0.021290	86.179986
chrX	78957027	0.096808	86.180000
chrX	78957299	0.626594	86.180026
chrX	78957932	0.319179	86.180422
chrX	78958105	0.170417	86.180478
chrX	78958370	0.170417	86.180523
chrX	78958585	0.160427	86.180560
chrX	78958688	0.154387	86.180576
chrX	78958781	0.147029	86.180590
chrX	78959139	0.146710	86.180643
chrX	78959329	0.146630	86.180671
chrX	78960170	0.151832	86.180794
chrX	78960253	0.157137	86.180807
chrX	78961059	0.192024	86.180933
chrX	78961598	1.370808	86.181037
chrX	78962365	0.176340	86.182088
chrX	78965677	4.304493	86.182672
chrX	78965892	0.094167	86.183598
chrX	78966733	0.071678	86.183677
chrX	78969569	0.005061	86.183880
chrX	78971462	0.005067	86.183890
chrX	78972013	0.005063	86.183893
chrX	78972460	0.005063	86.183895
chrX	78972787	0.005063	86.183897
chrX	78973162	0.005062	86.183899
chrX	78974538	0.005062	86.183906
chrX	78974612	0.005062	86.183906
chrX	78975391	0.005074	86.183910
chrX	78975788	0.005074	86.183912
chrX	78975969	0.005202	86.183913
chrX	78976167	0.005209	86.183914
chrX	78976931	0.109364	86.183918
chrX	78977382	46.263605	86.183967
chrX	78977592	46.263604	86.193682
chrX	78977681	46.263604	86.197800
chrX	78977789	3.298178	86.202796
chrX	78978096	1.240200	86.203809
chrX	78978197	0.066522	86.203934
chrX	78978879	0.018292	86.203980
chrX	78979107	0.010938	86.203984
chrX	78979530	0.010938	86.203988
chrX	78979985	0.010559	86.203993
chrX	78980056	0.010502	86.203994
chrX	78980308	0.010502	86.203997
chrX	78980320	0.010434	86.203997
chrX	78980495	0.010389	86.203999
chrX	78981512	0.010489	86.204009
chrX	78981846	0.011260	86.204013
chrX	78982135	0.017492	86.204016
chrX	78982332	0.029066	86.204019
chrX	78982773	0.121416	86.204032
chrX	78985250	0.551675	86.204333
chrX	78986155	3.149996	86.204832
chrX	78991556	0.108007	86.221845
chrX	78993619	0.088994	86.222068
chrX	78994767	0.106609	86.222170
chrX	78996488	0.085924	86.222354
chrX	78997373	0.057198	86.222430
chrX	78997943	0.041061	86.222463
chrX	78998437	0.031276	86.222483
chrX	79000659	0.025034	86.222552
chrX	79000872	0.081617	86.222558
chrX	79001451	0.080510	86.222605
chrX	79001655	0.077098	86.222621
chrX	79001862	0.245499	86.222637
chrX	79005085	1.898433	86.223429
chrX	79006585	1.898129	86.226276
chrX	79012221	0.151438	86.236974
chrX	79012496	0.108093	86.237016
chrX	79017871	0.036052	86.237597
chrX	79018094	0.001045	86.237605
chrX	79020666	0.001045	86.237607
chrX	79027660	0.001045	86.237615
chrX	79029551	0.001045	86.237617
chrX	79029642	0.001045	86.237617
chrX	79031143	0.001045	86.237618
chrX	79034994	0.001045	86.237622
chrX	79035302	0.001045	86.237623
chrX	79035955	0.001045	86.237623
chrX	79036112	0.001045	86.237624
chrX	79036693	0.001045	86.237624
chrX	79036906	0.001045	86.237624
chrX	79036942	0.001045	86.237624
chrX	79037203	0.001045	86.237625
chrX	79038522	0.001045	86.237626
chrX	79038887	0.001045	86.237626
chrX	79039465	0.001045	86.237627
chrX	79039501	0.001045	86.237627
chrX	79039513	0.001045	86.237627
chrX	79040964	0.001045	86.237629
chrX	79041015	0.001045	86.237629
chrX	79041230	0.001045	86.237629
chrX	79041379	0.001045	86.237629
chrX	79041694	0.001045	86.237629
chrX	79041928	0.001045	86.237630
chrX	79042560	0.001045	86.237630
chrX	79042736	0.001045	86.237630
chrX	79042952	0.001045	86.237631
chrX	79043009	0.001045	86.237631
chrX	79045637	0.001045	86.237633
chrX	79047081	0.001045	86.237635
chrX	79048392	0.001051	86.237636
chrX	79049021	0.001051	86.237637
chrX	79051468	0.001066	86.237640
chrX	79053002	0.001066	86.237641
chrX	79053508	0.020236	86.237642
chrX	79053807	0.041632	86.237648
chrX	79056876	0.041632	86.237776
chrX	79058928	0.229046	86.237861
chrX	79060702	0.110594	86.238267
chrX	79062159	0.038161	86.238428
chrX	79064061	0.151776	86.238501
chrX	79065036	0.393448	86.238649
chrX	79066444	0.002464	86.239203
chrX	79071168	0.002464	86.239215
chrX	79073700	0.002464	86.239221
chrX	79075155	0.002464	86.239224
chrX	79075329	0.002464	86.239225
chrX	79075864	0.002464	86.239226
chrX	79077257	0.002464	86.239230
chrX	79078474	0.002464	86.239233
chrX	79079512	0.002464	86.239235
chrX	79080883	0.002468	86.239239
chrX	79082310	0.002627	86.239242
chrX	79086659	0.002627	86.239254
chrX	79088595	0.644816	86.239259
chrX	79089159	0.111051	86.239622
chrX	79090860	0.080218	86.239811
chrX	79091333	0.088945	86.239849
chrX	79093085	0.080658	86.240005
chrX	79095438	0.077627	86.240195
chrX	79101153	0.077587	86.240638
chrX	79101579	0.077587	86.240671
chrX	79101875	0.077587	86.240694
chrX	79102189	0.077588	86.240719
chrX	79103046	0.077588	86.240785
chrX	79103348	0.077588	86.240809
chrX	79104029	0.077588	86.240862
chrX	79104179	0.077588	86.240873
chrX	79104504	0.077588	86.240898
chrX	79107066	0.077588	86.241097
chrX	79109249	0.077572	86.241267
chrX	79113451	0.077087	86.241593
chrX	79114521	0.075856	86.241675
chrX	79114994	0.075856	86.241711
chrX	79115377	0.075215	86.241740
chrX	79115852	0.074655	86.241776
chrX	79116207	0.074333	86.241802
chrX	79116680	0.073956	86.241837
chrX	79116719	0.073765	86.241840
chrX	79116801	0.073608	86.241846
chrX	79117215	0.074265	86.241877
chrX	79117684	1.454113	86.241912
chrX	79118140	0.088601	86.242575
chrX	79119381	2.917048	86.242685
chrX	79119468	16.251886	86.242938
chrX	79119637	16.226531	86.245685
chrX	79119652	16.203106	86.245928
chrX	79119895	16.203106	86.249866
chrX	79120415	11.417723	86.258291
chrX	79120475	10.582273	86.258976
chrX	79120500	3.865325	86.259241
chrX	79120964	0.190651	86.261034
chrX	79121605	0.186320	86.261157
chrX	79121734	0.184135	86.261181
chrX	79122229	0.183739	86.261272
chrX	79122277	0.183617	86.261281
chrX	79122848	0.183803	86.261385
chrX	79122936	0.183744	86.261402
chrX	79123194	0.183892	86.261449
chrX	79123600	0.184588	86.261524
chrX	79123671	0.185209	86.261537
chrX	79123810	0.185948	86.261563
chrX	79124410	0.187429	86.261674
chrX	79124536	1.037089	86.261698
chrX	79125492	0.296098	86.262689
chrX	79125677	0.185039	86.262744
chrX	79127324	0.185203	86.263049
chrX	79128154	0.185458	86.263202
chrX	79128191	0.185625	86.263209
chrX	79129506	0.186328	86.263453
chrX	79129588	0.186832	86.263469
chrX	79129782	0.188747	86.263505
chrX	79129812	0.187751	86.263511
chrX	79130277	0.188281	86.263598
chrX	79131179	0.189138	86.263768
chrX	79131229	0.189138	86.263777
chrX	79131476	0.190783	86.263824
chrX	79131956	0.190333	86.263916
chrX	79131981	0.189847	86.263920
chrX	79132047	0.189632	86.263933
